activityid subid variable value
11085 3 18 fBodyGyrostdZ -0.543996110545454
11086 4 18 fBodyGyrostdZ -0.98279727631579
11087 5 18 fBodyGyrostdZ -0.974822589589041
11088 6 18 fBodyGyrostdZ -0.986483048153846
11089 1 19 fBodyGyrostdZ -0.220271190807692
11090 2 19 fBodyGyrostdZ -0.207498123525
11091 3 19 fBodyGyrostdZ -0.215892226769231
11092 4 19 fBodyGyrostdZ -0.967869249178082
11093 5 19 fBodyGyrostdZ -0.963212791780822
11094 6 19 fBodyGyrostdZ -0.975417523855422
11095 1 20 fBodyGyrostdZ -0.264957205764706
11096 2 20 fBodyGyrostdZ 0.095476833245098
11097 3 20 fBodyGyrostdZ 0.0183050845333333
11098 4 20 fBodyGyrostdZ -0.949176822121212
11099 5 20 fBodyGyrostdZ -0.914872014383562
11100 6 20 fBodyGyrostdZ -0.974995267058824
11101 1 21 fBodyGyrostdZ -0.385505359038462
11102 2 21 fBodyGyrostdZ 0.0130916351042553
11103 3 21 fBodyGyrostdZ -0.450772139111111
11104 4 21 fBodyGyrostdZ -0.979130678470588
11105 5 21 fBodyGyrostdZ -0.963124572134831
11106 6 21 fBodyGyrostdZ -0.983270707333333
11107 1 22 fBodyGyrostdZ -0.253173876956522
11108 2 22 fBodyGyrostdZ -0.222431794690476
11109 3 22 fBodyGyrostdZ -0.377319033611111
11110 4 22 fBodyGyrostdZ -0.951045695483871
11111 5 22 fBodyGyrostdZ -0.963652778888889
11112 6 22 fBodyGyrostdZ -0.936965638611111
11113 1 23 fBodyGyrostdZ -0.287820868152542
11114 2 23 fBodyGyrostdZ -0.0822521122215686
11115 3 23 fBodyGyrostdZ -0.305896699222222
11116 4 23 fBodyGyrostdZ -0.961914054264706
11117 5 23 fBodyGyrostdZ -0.9642499225
11118 6 23 fBodyGyrostdZ -0.98531784125
11119 1 24 fBodyGyrostdZ -0.453337858448276
11120 2 24 fBodyGyrostdZ -0.311996408983051
11121 3 24 fBodyGyrostdZ -0.573281905454545
11122 4 24 fBodyGyrostdZ -0.972851787647059
11123 5 24 fBodyGyrostdZ -0.972688652173913
11124 6 24 fBodyGyrostdZ -0.983602745694445
11125 1 25 fBodyGyrostdZ -0.603544209459459
11126 2 25 fBodyGyrostdZ -0.601112612153846
11127 3 25 fBodyGyrostdZ -0.506738306724138
11128 4 25 fBodyGyrostdZ -0.974172870615385
11129 5 25 fBodyGyrostdZ -0.974982088108108
11130 6 25 fBodyGyrostdZ -0.915467504246575
11131 1 26 fBodyGyrostdZ -0.426232090508475
11132 2 26 fBodyGyrostdZ -0.362052183090909
11133 3 26 fBodyGyrostdZ -0.434482187
11134 4 26 fBodyGyrostdZ -0.968266666923077
11135 5 26 fBodyGyrostdZ -0.977351005
11136 6 26 fBodyGyrostdZ -0.971789046710526
11137 1 27 fBodyGyrostdZ -0.297847512280702
11138 2 27 fBodyGyrostdZ -0.183508696647059
11139 3 27 fBodyGyrostdZ -0.367816046590909
11140 4 27 fBodyGyrostdZ -0.977595519142857
11141 5 27 fBodyGyrostdZ -0.983105048875
11142 6 27 fBodyGyrostdZ -0.980096438108108
11143 1 28 fBodyGyrostdZ -0.308243390425926
11144 2 28 fBodyGyrostdZ -0.22624337505098
11145 3 28 fBodyGyrostdZ -0.416505886304348
11146 4 28 fBodyGyrostdZ -0.961561036111111
11147 5 28 fBodyGyrostdZ -0.932039083037975
11148 6 28 fBodyGyrostdZ -0.966312024
11149 1 29 fBodyGyrostdZ -0.494117483018868
11150 2 29 fBodyGyrostdZ -0.444153056530612
11151 3 29 fBodyGyrostdZ -0.416165845833333
11152 4 29 fBodyGyrostdZ -0.972912517166667
11153 5 29 fBodyGyrostdZ -0.984714226461538
11154 6 29 fBodyGyrostdZ -0.976858964492754
11155 1 30 fBodyGyrostdZ -0.237941473615385
11156 2 30 fBodyGyrostdZ -0.253427074984615
11157 3 30 fBodyGyrostdZ -0.371541476129032
11158 4 30 fBodyGyrostdZ -0.95730868516129
11159 5 30 fBodyGyrostdZ -0.935176884915254
11160 6 30 fBodyGyrostdZ -0.972199238
11161 1 1 fBodyAccMagstd -0.398032586842105
11162 2 1 fBodyAccMagstd -0.416260101509434
11163 3 1 fBodyAccMagstd -0.186530301073469
11164 4 1 fBodyAccMagstd -0.928444801702128
11165 5 1 fBodyAccMagstd -0.982313804716981
11166 6 1 fBodyAccMagstd -0.7983009404
11167 1 2 fBodyAccMagstd -0.577105211694915
11168 2 2 fBodyAccMagstd -0.36672824375
11169 3 2 fBodyAccMagstd -0.0214787881723404
11170 4 2 fBodyAccMagstd -0.955575602173913
11171 5 2 fBodyAccMagstd -0.960519381481482
11172 6 2 fBodyAccMagstd -0.975121387916667
11173 1 3 fBodyAccMagstd -0.456373080862069
11174 2 3 fBodyAccMagstd -0.447994369152542
11175 3 3 fBodyAccMagstd -0.233849422120408
11176 4 3 fBodyAccMagstd -0.874626592115385
11177 5 3 fBodyAccMagstd -0.921836076557377
11178 6 3 fBodyAccMagstd -0.968350217419355
11179 1 4 fBodyAccMagstd -0.651172628166667
11180 2 4 fBodyAccMagstd -0.301005898461538
11181 3 4 fBodyAccMagstd -0.263644030288889
11182 4 4 fBodyAccMagstd -0.9198157096
11183 5 4 fBodyAccMagstd -0.895340042142857
11184 6 4 fBodyAccMagstd -0.937187975962963
11185 1 5 fBodyAccMagstd -0.519636926071429
11186 2 5 fBodyAccMagstd -0.254091927148936
11187 3 5 fBodyAccMagstd 0.0428533623276596
11188 4 5 fBodyAccMagstd -0.925669291136364
11189 5 5 fBodyAccMagstd -0.886745170714286
11190 6 5 fBodyAccMagstd -0.962525369423077
11191 1 6 fBodyAccMagstd -0.421683093508772
11192 2 6 fBodyAccMagstd -0.222161433666667
11193 3 6 fBodyAccMagstd 0.1446227570625
11194 4 6 fBodyAccMagstd -0.939547202909091
11195 5 6 fBodyAccMagstd -0.94456410754386
11196 6 6 fBodyAccMagstd -0.905373979824561
11197 1 7 fBodyAccMagstd -0.351706780526316
11198 2 7 fBodyAccMagstd -0.415307106666667
11199 3 7 fBodyAccMagstd 0.0214440976893617
11200 4 7 fBodyAccMagstd -0.88691563825
11201 5 7 fBodyAccMagstd -0.93728796509434
11202 6 7 fBodyAccMagstd -0.910542462919231
11203 1 8 fBodyAccMagstd -0.360818978541667
11204 2 8 fBodyAccMagstd -0.409282851707317
11205 3 8 fBodyAccMagstd -0.156141093578947
11206 4 8 fBodyAccMagstd -0.93172124
11207 5 8 fBodyAccMagstd -0.938628186322222
11208 6 8 fBodyAccMagstd -0.917257979425926
11209 1 9 fBodyAccMagstd -0.513891953269231
11210 2 9 fBodyAccMagstd -0.509929461428571
11211 3 9 fBodyAccMagstd 0.0888671674047619
11212 4 9 fBodyAccMagstd -0.8691725114
11213 5 9 fBodyAccMagstd -0.940265546444444
11214 6 9 fBodyAccMagstd -0.921929738394
11215 1 10 fBodyAccMagstd -0.370471943962264
11216 2 10 fBodyAccMagstd -0.361437534680851
11217 3 10 fBodyAccMagstd -0.0616742840815789
11218 4 10 fBodyAccMagstd -0.941511952777778
11219 5 10 fBodyAccMagstd -0.945048242954545
11220 6 10 fBodyAccMagstd -0.944304974655172
11221 1 11 fBodyAccMagstd -0.584455992033898
11222 2 11 fBodyAccMagstd -0.376027878888889
11223 3 11 fBodyAccMagstd -0.137123060369565
11224 4 11 fBodyAccMagstd -0.948521986037736
11225 5 11 fBodyAccMagstd -0.981503969574468
11226 6 11 fBodyAccMagstd -0.976037695614035
11227 1 12 fBodyAccMagstd -0.4088962994
11228 2 12 fBodyAccMagstd -0.395285130961538
11229 3 12 fBodyAccMagstd -0.105124972078261
11230 4 12 fBodyAccMagstd -0.950647188823529
11231 5 12 fBodyAccMagstd -0.939741929016393
11232 6 12 fBodyAccMagstd -0.942133255166667
11233 1 13 fBodyAccMagstd -0.438388953157895
11234 2 13 fBodyAccMagstd -0.409065516363636
11235 3 13 fBodyAccMagstd -0.210912766382979
11236 4 13 fBodyAccMagstd -0.938529931020408
11237 5 13 fBodyAccMagstd -0.970445378947368
11238 6 13 fBodyAccMagstd -0.949431319193548
11239 1 14 fBodyAccMagstd -0.457490009491525
11240 2 14 fBodyAccMagstd -0.143253889222222
11241 3 14 fBodyAccMagstd 0.178684580868889
11242 4 14 fBodyAccMagstd -0.929193937222222
11243 5 14 fBodyAccMagstd -0.939799869833333
11244 6 14 fBodyAccMagstd -0.859606047058823
11245 1 15 fBodyAccMagstd -0.458344792407407
11246 2 15 fBodyAccMagstd -0.255659340833333
11247 3 15 fBodyAccMagstd 0.153124178119048
11248 4 15 fBodyAccMagstd -0.941195938135593
11249 5 15 fBodyAccMagstd -0.950204045849057
11250 6 15 fBodyAccMagstd -0.94550856
11251 1 16 fBodyAccMagstd -0.592150985098039
11252 2 16 fBodyAccMagstd -0.418924256078431
11253 3 16 fBodyAccMagstd -0.0534137179170213
11254 4 16 fBodyAccMagstd -0.942588250115942
11255 5 16 fBodyAccMagstd -0.957173571923077
11256 6 16 fBodyAccMagstd -0.958111895857143
11257 1 17 fBodyAccMagstd -0.565162507704918
11258 2 17 fBodyAccMagstd -0.217393170604167
11259 3 17 fBodyAccMagstd -0.0618876767130435
11260 4 17 fBodyAccMagstd -0.9653996796875
11261 5 17 fBodyAccMagstd -0.975504840641026
11262 6 17 fBodyAccMagstd -0.949042531690141
11263 1 18 fBodyAccMagstd -0.565563056964286
11264 2 18 fBodyAccMagstd -0.436218933448276
11265 3 18 fBodyAccMagstd -0.344299434181818
11266 4 18 fBodyAccMagstd -0.982226151578947
11267 5 18 fBodyAccMagstd -0.973264853561644
11268 6 18 fBodyAccMagstd -0.987648484461539
11269 1 19 fBodyAccMagstd -0.324793406057692
11270 2 19 fBodyAccMagstd -0.368253499
11271 3 19 fBodyAccMagstd 0.0828630624102564
11272 4 19 fBodyAccMagstd -0.952802277671233
11273 5 19 fBodyAccMagstd -0.964259110821918
11274 6 19 fBodyAccMagstd -0.964056773975904
11275 1 20 fBodyAccMagstd -0.389934004313725
11276 2 20 fBodyAccMagstd -0.320241012294118
11277 3 20 fBodyAccMagstd 0.000242174637777778
11278 4 20 fBodyAccMagstd -0.942151231515152
11279 5 20 fBodyAccMagstd -0.918651880273973
11280 6 20 fBodyAccMagstd -0.9418940855
11281 1 21 fBodyAccMagstd -0.438149791153846
11282 2 21 fBodyAccMagstd -0.403357611702128
11283 3 21 fBodyAccMagstd 0.0791271386644444
11284 4 21 fBodyAccMagstd -0.974447593176471
11285 5 21 fBodyAccMagstd -0.960041844382022
11286 6 21 fBodyAccMagstd -0.944449070888889
11287 1 22 fBodyAccMagstd -0.381399308043478
11288 2 22 fBodyAccMagstd -0.334126221428571
11289 3 22 fBodyAccMagstd -0.0575202606055556
11290 4 22 fBodyAccMagstd -0.926798029822581
11291 5 22 fBodyAccMagstd -0.943739135238095
11292 6 22 fBodyAccMagstd -0.913267251263889
11293 1 23 fBodyAccMagstd -0.407577515762712
11294 2 23 fBodyAccMagstd -0.410047643333333
11295 3 23 fBodyAccMagstd -0.0453930349148148
11296 4 23 fBodyAccMagstd -0.927090118382353
11297 5 23 fBodyAccMagstd -0.955291356470588
11298 6 23 fBodyAccMagstd -0.958465695416667
11299 1 24 fBodyAccMagstd -0.590265845517241
11300 2 24 fBodyAccMagstd -0.406283377627119
11301 3 24 fBodyAccMagstd -0.175291708678182
11302 4 24 fBodyAccMagstd -0.965852262058824
11303 5 24 fBodyAccMagstd -0.949522556376812
11304 6 24 fBodyAccMagstd -0.971063024027778
11305 1 25 fBodyAccMagstd -0.632927475540541
11306 2 25 fBodyAccMagstd -0.536120293230769
11307 3 25 fBodyAccMagstd -0.359437080103448
11308 4 25 fBodyAccMagstd -0.961997268307692
11309 5 25 fBodyAccMagstd -0.970203660405405
11310 6 25 fBodyAccMagstd -0.651353241643836
11311 1 26 fBodyAccMagstd -0.537183967118644
11312 2 26 fBodyAccMagstd -0.274226227272727
11313 3 26 fBodyAccMagstd 0.005749436614
11314 4 26 fBodyAccMagstd -0.934587699141026
11315 5 26 fBodyAccMagstd -0.963909299324324
11316 6 26 fBodyAccMagstd -0.966576631710526
11317 1 27 fBodyAccMagstd -0.550392604912281
11318 2 27 fBodyAccMagstd -0.468707734509804
11319 3 27 fBodyAccMagstd -0.071212004425
11320 4 27 fBodyAccMagstd -0.970885296857143
11321 5 27 fBodyAccMagstd -0.967529105125
11322 6 27 fBodyAccMagstd -0.980296339054054
11323 1 28 fBodyAccMagstd -0.511573670555556
11324 2 28 fBodyAccMagstd -0.334626168823529
11325 3 28 fBodyAccMagstd -0.074058597676087
11326 4 28 fBodyAccMagstd -0.952281424444444
11327 5 28 fBodyAccMagstd -0.923857158227848
11328 6 28 fBodyAccMagstd -0.95756401875
11329 1 29 fBodyAccMagstd -0.393257505471698
11330 2 29 fBodyAccMagstd -0.155993755897959
11331 3 29 fBodyAccMagstd -0.0330868111229167
11332 4 29 fBodyAccMagstd -0.971218019833333
11333 5 29 fBodyAccMagstd -0.982247716
11334 6 29 fBodyAccMagstd -0.981599783623188
11335 1 30 fBodyAccMagstd -0.469852794923077
11336 2 30 fBodyAccMagstd -0.394508080769231
11337 3 30 fBodyAccMagstd -0.178535173268548
11338 4 30 fBodyAccMagstd -0.943543732580645
11339 5 30 fBodyAccMagstd -0.921733233050847
11340 6 30 fBodyAccMagstd -0.964051810714286
11341 1 1 fBodyBodyAccJerkMagstd -0.103492403002105
11342 2 1 fBodyBodyAccJerkMagstd -0.533059853773585
11343 3 1 fBodyBodyAccJerkMagstd -0.104052260726531
11344 4 1 fBodyBodyAccJerkMagstd -0.981606177446808
11345 5 1 fBodyBodyAccJerkMagstd -0.992536003396226
11346 6 1 fBodyBodyAccJerkMagstd -0.9218039756
11347 1 2 fBodyBodyAccJerkMagstd -0.164091969449153
11348 2 2 fBodyBodyAccJerkMagstd -0.2604238389625
11349 3 2 fBodyBodyAccJerkMagstd 0.227480732542553
11350 4 2 fBodyBodyAccJerkMagstd -0.984124185869565
11351 5 2 fBodyBodyAccJerkMagstd -0.97516046
11352 6 2 fBodyBodyAccJerkMagstd -0.984568489166667
11353 1 3 fBodyBodyAccJerkMagstd -0.0898519904044828
11354 2 3 fBodyBodyAccJerkMagstd -0.48060920220339
11355 3 3 fBodyBodyAccJerkMagstd -0.159102288018367
11356 4 3 fBodyBodyAccJerkMagstd -0.966568852884615
11357 5 3 fBodyBodyAccJerkMagstd -0.94820681442623
11358 6 3 fBodyBodyAccJerkMagstd -0.975305377903226
11359 1 4 fBodyBodyAccJerkMagstd -0.320458701
11360 2 4 fBodyBodyAccJerkMagstd -0.497324087307692
11361 3 4 fBodyBodyAccJerkMagstd -0.280426776955556
11362 4 4 fBodyBodyAccJerkMagstd -0.9615845194
11363 5 4 fBodyBodyAccJerkMagstd -0.96003249875
11364 6 4 fBodyBodyAccJerkMagstd -0.958037119259259
11365 1 5 fBodyBodyAccJerkMagstd -0.305685376071429
11366 2 5 fBodyBodyAccJerkMagstd -0.378616675957447
11367 3 5 fBodyBodyAccJerkMagstd -0.089735699787234
11368 4 5 fBodyBodyAccJerkMagstd -0.966545323409091
11369 5 5 fBodyBodyAccJerkMagstd -0.943601960178571
11370 6 5 fBodyBodyAccJerkMagstd -0.976381934807692
11371 1 6 fBodyBodyAccJerkMagstd -0.0964999702982456
11372 2 6 fBodyBodyAccJerkMagstd -0.177734840922353
11373 3 6 fBodyBodyAccJerkMagstd 0.15480886140625
11374 4 6 fBodyBodyAccJerkMagstd -0.947304700363636
11375 5 6 fBodyBodyAccJerkMagstd -0.95538157877193
11376 6 6 fBodyBodyAccJerkMagstd -0.951552664035088
11377 1 7 fBodyBodyAccJerkMagstd -0.022138358
11378 2 7 fBodyBodyAccJerkMagstd -0.497441363137255
11379 3 7 fBodyBodyAccJerkMagstd 0.107856840302128
11380 4 7 fBodyBodyAccJerkMagstd -0.9684948675
11381 5 7 fBodyBodyAccJerkMagstd -0.969092161886792
11382 6 7 fBodyBodyAccJerkMagstd -0.965359228076923
11383 1 8 fBodyBodyAccJerkMagstd -0.276436130125
11384 2 8 fBodyBodyAccJerkMagstd -0.379266499780488
11385 3 8 fBodyBodyAccJerkMagstd 0.134734731236842
11386 4 8 fBodyBodyAccJerkMagstd -0.97932021173913
11387 5 8 fBodyBodyAccJerkMagstd -0.979135440925926
11388 6 8 fBodyBodyAccJerkMagstd -0.963791094259259
11389 1 9 fBodyBodyAccJerkMagstd -0.322337536730769
11390 2 9 fBodyBodyAccJerkMagstd -0.484935752040816
11391 3 9 fBodyBodyAccJerkMagstd 0.0705526138333333
11392 4 9 fBodyBodyAccJerkMagstd -0.9493949814
11393 5 9 fBodyBodyAccJerkMagstd -0.963593159555556
11394 6 9 fBodyBodyAccJerkMagstd -0.9550947122
11395 1 10 fBodyBodyAccJerkMagstd 0.0502087634986792
11396 2 10 fBodyBodyAccJerkMagstd -0.334365043829787
11397 3 10 fBodyBodyAccJerkMagstd 0.0380266696789474
11398 4 10 fBodyBodyAccJerkMagstd -0.983266741481482
11399 5 10 fBodyBodyAccJerkMagstd -0.952105964545455
11400 6 10 fBodyBodyAccJerkMagstd -0.965377553448276
11401 1 11 fBodyBodyAccJerkMagstd -0.41744681559322
11402 2 11 fBodyBodyAccJerkMagstd -0.513703461481481
11403 3 11 fBodyBodyAccJerkMagstd -0.173661753717391
11404 4 11 fBodyBodyAccJerkMagstd -0.972289134150943
11405 5 11 fBodyBodyAccJerkMagstd -0.98802123106383
11406 6 11 fBodyBodyAccJerkMagstd -0.975126531403509
11407 1 12 fBodyBodyAccJerkMagstd -0.013953908696
11408 2 12 fBodyBodyAccJerkMagstd -0.346565141730769
11409 3 12 fBodyBodyAccJerkMagstd 0.0420631251108696
11410 4 12 fBodyBodyAccJerkMagstd -0.972951443333333
11411 5 12 fBodyBodyAccJerkMagstd -0.964145595245902
11412 6 12 fBodyBodyAccJerkMagstd -0.961653004
11413 1 13 fBodyBodyAccJerkMagstd -0.113591923723684
11414 2 13 fBodyBodyAccJerkMagstd -0.491090809090909
11415 3 13 fBodyBodyAccJerkMagstd -0.0709893839055319
11416 4 13 fBodyBodyAccJerkMagstd -0.988332303469388
11417 5 13 fBodyBodyAccJerkMagstd -0.980621262631579
11418 6 13 fBodyBodyAccJerkMagstd -0.978044349516129
11419 1 14 fBodyBodyAccJerkMagstd -0.453426008983051
11420 2 14 fBodyBodyAccJerkMagstd -0.409847649281481
11421 3 14 fBodyBodyAccJerkMagstd 0.194263424111111
11422 4 14 fBodyBodyAccJerkMagstd -0.972959409444444
11423 5 14 fBodyBodyAccJerkMagstd -0.969677515666667
11424 6 14 fBodyBodyAccJerkMagstd -0.963607433921569
11425 1 15 fBodyBodyAccJerkMagstd -0.342411927851852
11426 2 15 fBodyBodyAccJerkMagstd -0.391313399375
11427 3 15 fBodyBodyAccJerkMagstd 0.1505077506
11428 4 15 fBodyBodyAccJerkMagstd -0.983276251694915
11429 5 15 fBodyBodyAccJerkMagstd -0.980184086603774
11430 6 15 fBodyBodyAccJerkMagstd -0.972530077916667
11431 1 16 fBodyBodyAccJerkMagstd -0.441447754509804
11432 2 16 fBodyBodyAccJerkMagstd -0.51993124
11433 3 16 fBodyBodyAccJerkMagstd -0.0919623368021277
11434 4 16 fBodyBodyAccJerkMagstd -0.982190554782609
11435 5 16 fBodyBodyAccJerkMagstd -0.985912716923077
11436 6 16 fBodyBodyAccJerkMagstd -0.98724716
11437 1 17 fBodyBodyAccJerkMagstd -0.211231860180328
11438 2 17 fBodyBodyAccJerkMagstd -0.437383107916667
11439 3 17 fBodyBodyAccJerkMagstd -0.236538515947826
11440 4 17 fBodyBodyAccJerkMagstd -0.99031962640625
11441 5 17 fBodyBodyAccJerkMagstd -0.989472086666667
11442 6 17 fBodyBodyAccJerkMagstd -0.979657231408451
11443 1 18 fBodyBodyAccJerkMagstd -0.444453486071429
11444 2 18 fBodyBodyAccJerkMagstd -0.587926077068965
11445 3 18 fBodyBodyAccJerkMagstd -0.386565072363636
11446 4 18 fBodyBodyAccJerkMagstd -0.991044297894737
11447 5 18 fBodyBodyAccJerkMagstd -0.986277356712329
11448 6 18 fBodyBodyAccJerkMagstd -0.989710656769231
11449 1 19 fBodyBodyAccJerkMagstd -0.0222869586038462
11450 2 19 fBodyBodyAccJerkMagstd -0.43467125
11451 3 19 fBodyBodyAccJerkMagstd 0.316346415348718
11452 4 19 fBodyBodyAccJerkMagstd -0.983687272739726
11453 5 19 fBodyBodyAccJerkMagstd -0.979179149452055
11454 6 19 fBodyBodyAccJerkMagstd -0.979452188433735
11455 1 20 fBodyBodyAccJerkMagstd -0.0310650270227451
11456 2 20 fBodyBodyAccJerkMagstd -0.280450026862745
11457 3 20 fBodyBodyAccJerkMagstd 0.0790379799133333
11458 4 20 fBodyBodyAccJerkMagstd -0.972597744242424
11459 5 20 fBodyBodyAccJerkMagstd -0.936025033013699
11460 6 20 fBodyBodyAccJerkMagstd -0.979565196911765
11461 1 21 fBodyBodyAccJerkMagstd -0.0186734409634615
11462 2 21 fBodyBodyAccJerkMagstd -0.47772185
11463 3 21 fBodyBodyAccJerkMagstd 0.06320531452
11464 4 21 fBodyBodyAccJerkMagstd -0.986991549529412
11465 5 21 fBodyBodyAccJerkMagstd -0.97192611741573
11466 6 21 fBodyBodyAccJerkMagstd -0.977604878888889
11467 1 22 fBodyBodyAccJerkMagstd 0.158286745226087
11468 2 22 fBodyBodyAccJerkMagstd -0.151299835619048
11469 3 22 fBodyBodyAccJerkMagstd -0.118530349166667
11470 4 22 fBodyBodyAccJerkMagstd -0.967026275967742
11471 5 22 fBodyBodyAccJerkMagstd -0.95665395968254
11472 6 22 fBodyBodyAccJerkMagstd -0.955635614444444
11473 1 23 fBodyBodyAccJerkMagstd -0.0457372334118644
11474 2 23 fBodyBodyAccJerkMagstd -0.454324844901961
11475 3 23 fBodyBodyAccJerkMagstd 0.2244805035
11476 4 23 fBodyBodyAccJerkMagstd -0.972117016617647
11477 5 23 fBodyBodyAccJerkMagstd -0.9750536875
11478 6 23 fBodyBodyAccJerkMagstd -0.986540200694444
11479 1 24 fBodyBodyAccJerkMagstd -0.40297998362069
11480 2 24 fBodyBodyAccJerkMagstd -0.45964779779661
11481 3 24 fBodyBodyAccJerkMagstd -0.0827554911536364
11482 4 24 fBodyBodyAccJerkMagstd -0.98561372
11483 5 24 fBodyBodyAccJerkMagstd -0.973195509565217
11484 6 24 fBodyBodyAccJerkMagstd -0.98328511625
11485 1 25 fBodyBodyAccJerkMagstd -0.51900424972973
11486 2 25 fBodyBodyAccJerkMagstd -0.703433692615385
11487 3 25 fBodyBodyAccJerkMagstd -0.502224768103448
11488 4 25 fBodyBodyAccJerkMagstd -0.987618801076923
11489 5 25 fBodyBodyAccJerkMagstd -0.982083315
11490 6 25 fBodyBodyAccJerkMagstd -0.963601212876712
11491 1 26 fBodyBodyAccJerkMagstd -0.268948465423729
11492 2 26 fBodyBodyAccJerkMagstd -0.393715352181818
11493 3 26 fBodyBodyAccJerkMagstd -0.067941075972
11494 4 26 fBodyBodyAccJerkMagstd -0.989521272820513
11495 5 26 fBodyBodyAccJerkMagstd -0.981129312702703
11496 6 26 fBodyBodyAccJerkMagstd -0.987901463289474
11497 1 27 fBodyBodyAccJerkMagstd -0.279732022017544
11498 2 27 fBodyBodyAccJerkMagstd -0.473011558823529
11499 3 27 fBodyBodyAccJerkMagstd -0.113625944990909
11500 4 27 fBodyBodyAccJerkMagstd -0.988531651142857
11501 5 27 fBodyBodyAccJerkMagstd -0.983022277625
11502 6 27 fBodyBodyAccJerkMagstd -0.988174859594595
11503 1 28 fBodyBodyAccJerkMagstd -0.436273009814815
11504 2 28 fBodyBodyAccJerkMagstd -0.374495907647059
11505 3 28 fBodyBodyAccJerkMagstd -0.0883598523695652
11506 4 28 fBodyBodyAccJerkMagstd -0.970823336388889
11507 5 28 fBodyBodyAccJerkMagstd -0.954963155316456
11508 6 28 fBodyBodyAccJerkMagstd -0.972336128625
11509 1 29 fBodyBodyAccJerkMagstd -0.169506499226415
11510 2 29 fBodyBodyAccJerkMagstd -0.280583556530612
11511 3 29 fBodyBodyAccJerkMagstd -0.0797714324854167
11512 4 29 fBodyBodyAccJerkMagstd -0.989822909333333
11513 5 29 fBodyBodyAccJerkMagstd -0.990327934615385
11514 6 29 fBodyBodyAccJerkMagstd -0.994366667681159
11515 1 30 fBodyBodyAccJerkMagstd -0.366537416615385
11516 2 30 fBodyBodyAccJerkMagstd -0.580878133230769
11517 3 30 fBodyBodyAccJerkMagstd -0.133124304612577
11518 4 30 fBodyBodyAccJerkMagstd -0.985294959032258
11519 5 30 fBodyBodyAccJerkMagstd -0.946639846949153
11520 6 30 fBodyBodyAccJerkMagstd -0.968087778
11521 1 1 fBodyBodyGyroMagstd -0.321017953894737
11522 2 1 fBodyBodyGyroMagstd -0.182985518264151
11523 3 1 fBodyBodyGyroMagstd -0.398350390122449
11524 4 1 fBodyBodyGyroMagstd -0.932198374893617
11525 5 1 fBodyBodyGyroMagstd -0.978466072075472
11526 6 1 fBodyBodyGyroMagstd -0.82431943968
11527 1 2 fBodyBodyGyroMagstd -0.651792839661017
11528 2 2 fBodyBodyGyroMagstd -0.438620401875
11529 3 2 fBodyBodyGyroMagstd -0.372576755361702
11530 4 2 fBodyBodyGyroMagstd -0.961385745217391
11531 5 2 fBodyBodyGyroMagstd -0.956788725740741
11532 6 2 fBodyBodyGyroMagstd -0.96109837875
11533 1 3 fBodyBodyGyroMagstd -0.632643292931034
11534 2 3 fBodyBodyGyroMagstd -0.445181802430508
11535 3 3 fBodyBodyGyroMagstd -0.322440827020408
11536 4 3 fBodyBodyGyroMagstd -0.925449629
11537 5 3 fBodyBodyGyroMagstd -0.883439718032787
11538 6 3 fBodyBodyGyroMagstd -0.955441855806452
11539 1 4 fBodyBodyGyroMagstd -0.593937200833333
11540 2 4 fBodyBodyGyroMagstd -0.552489628846154
11541 3 4 fBodyBodyGyroMagstd -0.457674088
11542 4 4 fBodyBodyGyroMagstd -0.9288505544
11543 5 4 fBodyBodyGyroMagstd -0.887194404285714
11544 6 4 fBodyBodyGyroMagstd -0.947100325185185
11545 1 5 fBodyBodyGyroMagstd -0.589741506785714
11546 2 5 fBodyBodyGyroMagstd -0.440445051914894
11547 3 5 fBodyBodyGyroMagstd -0.484141274255319
11548 4 5 fBodyBodyGyroMagstd -0.934746865454545
11549 5 5 fBodyBodyGyroMagstd -0.868913993928571
11550 6 5 fBodyBodyGyroMagstd -0.959263063269231
